path,is_article,title,has_h1,chars_no_space,too_short_lt_800,has_core_concept,has_interviewer_focus,has_standard_answer,has_followups,has_scenario_or_code,has_pitfalls_or_summary,missing_count,missing_fields
docs/03-database/mysql/basics/MySQL连表查询语法有哪些？.md,True,MySQL 连表查询语法有哪些？,True,1346,False,True,True,True,True,True,True,0,
docs/03-database/mysql/basics/NOSQL与SQL有什么区别？.md,True,NOSQL与SQL有什么区别？,True,897,False,True,True,True,True,True,True,0,
docs/03-database/mysql/basics/README.md,False,basics,True,1247,False,True,True,True,True,True,True,,
docs/03-database/mysql/basics/Text数据类型可以无限大吗？.md,True,Text 数据类型可以无限大吗？,True,1175,False,True,True,True,True,True,True,0,
docs/03-database/mysql/basics/一条select语句执行期间发生了什么？.md,True,一条select语句执行期间发生了什么？,True,2230,False,True,True,True,True,True,True,0,
docs/03-database/mysql/basics/一条update语句执行期间发生了什么？.md,True,一条update语句执行期间发生了什么？,True,1654,False,True,True,True,True,True,True,0,
docs/03-database/mysql/basics/数据库三大范式是什么？.md,True,数据库三大范式是什么？,True,1087,False,True,True,True,True,True,True,0,
docs/03-database/mysql/cluster/MySQL主从一致性问题如何优化？.md,True,MySQL主从一致性问题如何优化？,True,1908,False,True,True,True,True,True,True,0,
docs/03-database/mysql/cluster/MySQL主从复制是什么？.md,True,MySQL主从复制是什么？,True,1030,False,True,True,True,True,True,True,0,
docs/03-database/mysql/cluster/README.md,False,cluster,True,603,False,True,True,True,True,True,True,,
docs/03-database/mysql/cluster/分表和分库有什么区别？.md,True,分表和分库有什么区别？,True,1134,False,True,True,True,True,True,True,0,
docs/03-database/mysql/engine/InnoDB与MyISAM区别是什么？.md,True,InnoDB与MyISAM区别是什么？,True,856,False,True,True,True,True,True,True,0,
docs/03-database/mysql/engine/InnoDB和MyISAM数据文件组织方式.md,True,InnoDB和MyISAM数据文件组织方式,True,966,False,True,True,True,True,True,True,0,
docs/03-database/mysql/engine/InnoDB是如何存储数据的？.md,True,InnoDB是如何存储数据的？,True,1385,False,True,True,True,True,True,True,0,
docs/03-database/mysql/engine/MySQL为什么选择InnoDB作为默认存储引擎？.md,True,MySQL 为什么选择 InnoDB 作为默认存储引擎？,True,1017,False,True,True,True,True,True,True,0,
docs/03-database/mysql/engine/MySQL常用的存储引擎有哪些？.md,True,MySQL常用的存储引擎有哪些？,True,833,False,True,True,True,True,True,True,0,
docs/03-database/mysql/engine/README.md,False,engine,True,826,False,True,True,True,True,True,True,,
docs/03-database/mysql/index/InnoDB的B+树是如何查询数据的？.md,True,InnoDB的B+树是如何查询数据的？,True,1236,False,True,True,True,True,True,True,0,
docs/03-database/mysql/index/MySQL单表为什么不要超过2000w行？.md,True,MySQL单表为什么不要超过2000w行？,True,2789,False,True,True,True,True,True,True,0,
docs/03-database/mysql/index/MySQL索引如何优化？.md,True,MySQL索引如何优化？,True,1779,False,True,True,True,True,True,True,0,
docs/03-database/mysql/index/README.md,False,index,True,1211,False,True,True,True,True,True,True,,
docs/03-database/mysql/index/为什么InnoDB选择B+树作为索引的数据结构？.md,True,为什么InnoDB选择B+树作为索引的数据结构？,True,1589,False,True,True,True,True,True,True,0,
docs/03-database/mysql/index/什么时候需要创建索引？.md,True,什么时候需要创建索引？,True,1228,False,True,True,True,True,True,True,0,
docs/03-database/mysql/index/使用联合索引需要注意什么？.md,True,使用联合索引需要注意什么？,True,2569,False,True,True,True,True,True,True,0,
docs/03-database/mysql/index/索引失效的场景有哪些？.md,True,索引失效的场景有哪些？,True,1704,False,True,True,True,True,True,True,0,
docs/03-database/mysql/index/索引是什么？.md,True,索引是什么？,True,1020,False,True,True,True,True,True,True,0,
docs/03-database/mysql/index/索引的分类有哪些？.md,True,索引的分类有哪些？,True,1716,False,True,True,True,True,True,True,0,
docs/03-database/mysql/index/索引结构是怎么样的？.md,True,索引结构是怎么样的？,True,936,False,True,True,True,True,True,True,0,
docs/03-database/mysql/index/聚簇索引和二级索引是什么？.md,True,聚簇索引和二级索引是什么？,True,1307,False,True,True,True,True,True,True,0,
docs/03-database/mysql/index-optimization.md,True,MySQL 索引与查询优化,True,6396,False,True,True,True,True,True,True,0,
docs/03-database/mysql/lock/MySQL是如何加锁的？.md,True,MySQL是如何加锁的？,True,4779,False,True,True,True,True,True,True,0,
docs/03-database/mysql/lock/MySQL有哪些锁？.md,True,MySQL有哪些锁？,True,4319,False,True,True,True,True,True,True,0,
docs/03-database/mysql/lock/MySQL死锁怎么办？.md,True,MySQL死锁怎么办？,True,2502,False,True,True,True,True,True,True,0,
docs/03-database/mysql/lock/README.md,False,lock,True,649,False,True,True,True,True,True,True,,
docs/03-database/mysql/log/MySQL的Checkpoint机制是什么？.md,True,MySQL的Checkpoint机制是什么？,True,4728,False,True,True,True,True,True,True,0,
docs/03-database/mysql/log/MySQL的日志文件有哪些？.md,True,MySQL 的日志文件有哪些？,True,1123,False,True,True,True,True,True,True,0,
docs/03-database/mysql/log/MySQL磁盘I-O很高怎么优化？.md,True,MySQL磁盘I/O很高怎么优化？,True,1220,False,True,True,True,True,True,True,0,
docs/03-database/mysql/log/README.md,False,log,True,1069,False,True,True,True,True,True,True,,
docs/03-database/mysql/log/Undo-Log、Redo-Log、Binlog如何配合工作？.md,True,Undo Log、Redo Log、Binlog如何配合工作？,True,3047,False,True,True,True,True,True,True,0,
docs/03-database/mysql/log/为什么需要Buffer-Pool？.md,True,为什么需要Buffer Pool？,True,4272,False,True,True,True,True,True,True,0,
docs/03-database/mysql/log/为什么需要binlog？.md,True,为什么需要binlog？,True,3667,False,True,True,True,True,True,True,0,
docs/03-database/mysql/log/为什么需要redo-log.md,True,为什么需要redo log?,True,4844,False,True,True,True,True,True,True,0,
docs/03-database/mysql/log/为什么需要undo-log.md,True,为什么需要undo log?,True,2082,False,True,True,True,True,True,True,0,
docs/03-database/mysql/log/为什么需要两阶段提交？.md,True,为什么需要两阶段提交？,True,5490,False,True,True,True,True,True,True,0,
docs/03-database/mysql/optimization/README.md,False,optimization,True,792,False,True,True,True,True,True,True,,
docs/03-database/mysql/optimization/count(-)与count(1)有什么区别？.md,True,count(*)与count(1)有什么区别？,True,2318,False,True,True,True,True,True,True,0,
docs/03-database/mysql/optimization/explain执行计划如何使用？.md,True,explain执行计划如何使用？,True,1785,False,True,True,True,True,True,True,0,
docs/03-database/mysql/optimization/如何优化深度分页问题？.md,True,如何优化深度分页问题？,True,2238,False,True,True,True,True,True,True,0,
docs/03-database/mysql/optimization/如何排查和优化慢查询？.md,True,如何排查和优化慢查询？,True,1836,False,True,True,True,True,True,True,0,
docs/03-database/mysql/transaction/MVCC实现原理是怎么样的？.md,True,MVCC实现原理是怎么样的？,True,1642,False,True,True,True,True,True,True,0,
docs/03-database/mysql/transaction/MySQL事务特性是什么？.md,True,MySQL事务特性是什么？,True,1406,False,True,True,True,True,True,True,0,
docs/03-database/mysql/transaction/MySQL可重复读彻底解决幻读问题了吗？.md,True,MySQL可重复读彻底解决幻读问题了吗？,True,1634,False,True,True,True,True,True,True,0,
docs/03-database/mysql/transaction/README.md,False,transaction,True,981,False,True,True,True,True,True,True,,
docs/03-database/mysql/transaction/事务的隔离级别是怎么实现的？.md,True,事务的隔离级别是怎么实现的？,True,2566,False,True,True,True,True,True,True,0,
docs/03-database/mysql/transaction/快照读和当前读是什么？.md,True,快照读和当前读是什么？,True,989,False,True,True,True,True,True,True,0,
docs/03-database/mysql/transaction/滥用事务或一个事务特别多SQL会有什么问题？.md,True,滥用事务或一个事务特别多 SQL 会有什么问题？,True,1066,False,True,True,True,True,True,True,0,
docs/03-database/redis/README.md,False,redis,True,508,False,True,True,True,True,True,True,,
docs/03-database/redis/application/README.md,False,application,True,1012,False,True,True,True,True,True,True,,
docs/03-database/redis/application/Redisson和Jedis有什么区别？.md,True,Redisson和Jedis有什么区别？,True,2757,False,True,True,True,True,True,True,0,
docs/03-database/redis/application/Redis如何实现分布式锁？.md,True,Redis如何实现分布式锁？,True,2978,False,True,True,True,True,True,True,0,
docs/03-database/redis/application/Redis如何实现延迟队列？.md,True,Redis如何实现延迟队列？,True,1094,False,True,True,True,True,True,True,0,
docs/03-database/redis/application/Redis布隆过滤器如何使用？.md,True,Redis布隆过滤器如何使用？,True,1906,False,True,True,True,True,True,True,0,
docs/03-database/redis/application/Redis的大key问题如何处理？.md,True,Redis的大key问题如何处理？,True,2858,False,True,True,True,True,True,True,0,
docs/03-database/redis/application/Redis管道有什么作用？.md,True,Redis 管道有什么作用？,True,1046,False,True,True,True,True,True,True,0,
docs/03-database/redis/application/Redis除了缓存还有哪些应用？.md,True,Redis除了缓存还有哪些应用？,True,1266,False,True,True,True,True,True,True,0,
docs/03-database/redis/application/如何解决Redis热Key问题？.md,True,如何解决Redis热Key问题？,True,1568,False,True,True,True,True,True,True,0,
docs/03-database/redis/basics/README.md,False,basics,True,587,False,True,True,True,True,True,True,,
docs/03-database/redis/basics/Redis与Memcache区别是什么？.md,True,Redis与Memcache区别是什么？,True,823,False,True,True,True,True,True,True,0,
docs/03-database/redis/basics/Redis远程如何远程连接？.md,True,Redis 如何远程连接？,True,2837,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/README.md,False,cache,True,1296,False,True,True,True,True,True,True,,
docs/03-database/redis/cache/Redis主从模式中对过期键如何处理？.md,True,Redis 主从模式中对过期键如何处理？,True,907,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/Redis使用的过期删除策略是什么？.md,True,Redis使用的过期删除策略是什么？,True,1583,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/Redis内存淘汰策略有哪些？.md,True,Redis内存淘汰策略有哪些？,True,1583,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/Redis持久化时对过期键会如何处理？.md,True,Redis持久化时对过期键会如何处理？,True,1120,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/Redis的LRU算法与LFU算法有什么区别？.md,True,Redis的LRU算法与LFU算法有什么区别？,True,2231,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/为什么Redis比MySQL快？.md,True,为什么 Redis 比 MySQL 快？,True,2210,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/如何保证数据与缓存一致性？.md,True,如何保证数据与缓存一致性？,True,1945,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/如何设计一个可以动态缓存热点数据的缓存策略？.md,True,如何设计一个可以动态缓存热点数据的缓存策略？,True,870,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/如何避免Redis缓存击穿？.md,True,如何避免 Redis 缓存击穿？,True,1194,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/如何避免Redis缓存穿透？.md,True,如何避免Redis缓存穿透？,True,1051,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/如何避免Redis缓存雪崩？.md,True,如何避免Redis缓存雪崩？,True,1079,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/常见的缓存更新策略有哪些？.md,True,常见的缓存更新策略有哪些？,True,2235,False,True,True,True,True,True,True,0,
docs/03-database/redis/cache/本地缓存与Redis缓存有什么区别？.md,True,本地缓存与Redis缓存有什么区别？,True,1313,False,True,True,True,True,True,True,0,
docs/03-database/redis/cluster/README.md,False,cluster,True,949,False,True,True,True,True,True,True,,
docs/03-database/redis/cluster/Redis主从集群可以保证数据一致性吗？.md,True,Redis 主从集群可以保证数据一致性吗？,True,2100,False,True,True,True,True,True,True,0,
docs/03-database/redis/cluster/Redis和MySQL单节点能扛多并发量？.md,True,Redis 和 MySQL 单节点能扛多并发量？,True,981,False,True,True,True,True,True,True,0,
docs/03-database/redis/cluster/Redis哨兵机制如何实现选新的主节点？.md,True,Redis哨兵机制如何实现选新的主节点？,True,1552,False,True,True,True,True,True,True,0,
docs/03-database/redis/cluster/Redis如何实现主从复制？.md,True,Redis如何实现主从复制？,True,3793,False,True,True,True,True,True,True,0,
docs/03-database/redis/cluster/Redis如何实现哨兵模式？.md,True,Redis如何实现哨兵模式？,True,4057,False,True,True,True,True,True,True,0,
docs/03-database/redis/cluster/Redis如何实现集群模式？.md,True,Redis如何实现集群模式？,True,3600,False,True,True,True,True,True,True,0,
docs/03-database/redis/cluster/Redis集群模式的优缺点？.md,True,Redis集群模式的优缺点？,True,956,False,True,True,True,True,True,True,0,
docs/03-database/redis/cluster/Redis集群脑裂问题如何解决？.md,True,Redis集群脑裂问题如何解决？,True,1131,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/README.md,False,data-structure,True,1784,False,True,True,True,True,True,True,,
docs/03-database/redis/data-structure/Redis五种常见数据类型底层实现是什么？.md,True,Redis 五种常见数据类型底层实现是什么？,True,1803,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/Redis数据类型以及使用场景是什么？.md,True,Redis 数据类型以及使用场景是什么？,True,2634,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/Redis键值对数据是如何实现的？.md,True,Redis 键值对数据是如何实现的？,True,1465,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/底层数据结构-SDS.md,True,底层数据结构-SDS,True,1229,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/底层数据结构-listpack.md,True,底层数据结构-listpack,True,1213,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/底层数据结构-quicklist.md,True,底层数据结构-quicklist,True,1188,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/底层数据结构-压缩列表.md,True,底层数据结构-压缩列表,True,1034,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/底层数据结构-双向链表.md,True,底层数据结构-双向链表,True,1065,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/底层数据结构-哈希表.md,True,底层数据结构-哈希表,True,1120,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/底层数据结构-整数集合.md,True,底层数据结构-整数集合,True,1131,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/底层数据结构-跳表.md,True,底层数据结构-跳表,True,1147,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/数据类型-Bitmap.md,True,数据类型-Bitmap,True,1251,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/数据类型-GEO.md,True,数据类型-GEO,True,1520,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/数据类型-Hash.md,True,数据类型-Hash,True,1507,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/数据类型-HyperLogLog.md,True,数据类型-HyperLogLog,True,1236,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/数据类型-List.md,True,数据类型-List,True,1463,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/数据类型-Set.md,True,数据类型-Set,True,1511,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/数据类型-Stream.md,True,数据类型-Stream,True,1519,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/数据类型-String.md,True,数据类型-String,True,1224,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structure/数据类型-Zset.md,True,数据类型-Zset,True,1531,False,True,True,True,True,True,True,0,
docs/03-database/redis/data-structures.md,True,Redis 数据类型详解,True,7603,False,True,True,True,True,True,True,0,
docs/03-database/redis/persistence/AOF日志如何如何实现的？.md,True,AOF日志如何如何实现的？,True,2791,False,True,True,True,True,True,True,0,
docs/03-database/redis/persistence/AOF重写机制是什么？.md,True,AOF重写机制是什么？,True,2025,False,True,True,True,True,True,True,0,
docs/03-database/redis/persistence/RDB快照是如何实现的？.md,True,RDB快照是如何实现的？,True,1830,False,True,True,True,True,True,True,0,
docs/03-database/redis/persistence/README.md,False,persistence,True,878,False,True,True,True,True,True,True,,
docs/03-database/redis/persistence/Redis大Key对持久化有什么影响？.md,True,Redis大Key对持久化有什么影响？,True,1237,False,True,True,True,True,True,True,0,
docs/03-database/redis/persistence/Redis如何实现数据不丢失？.md,True,Redis如何实现数据不丢失？,True,1355,False,True,True,True,True,True,True,0,
docs/03-database/redis/persistence/为什么会有Redis混合持久化？.md,True,为什么会有Redis混合持久化？,True,1127,False,True,True,True,True,True,True,0,
docs/03-database/redis/thread-model/README.md,False,thread-model,True,779,False,True,True,True,True,True,True,,
docs/03-database/redis/thread-model/Redis为什么单线程还快？.md,True,Redis为什么单线程还快？,True,1841,False,True,True,True,True,True,True,0,
docs/03-database/redis/thread-model/Redis单线程模型是怎么样的？.md,True,Redis单线程模型是怎么样的？,True,1133,False,True,True,True,True,True,True,0,
docs/03-database/redis/thread-model/Redis如何运用IO多路复用的？.md,True,Redis如何运用IO多路复用的？,True,1884,False,True,True,True,True,True,True,0,
docs/03-database/redis/thread-model/Redis是单线程吗？.md,True,Redis是单线程吗？,True,2061,False,True,True,True,True,True,True,0,
docs/03-database/redis/thread-model/Redis的网络模型是怎么样的？.md,True,Redis的网络模型是怎么样的？,True,845,False,True,True,True,True,True,True,0,
docs/03-database/redis/transaction/README.md,False,transaction,True,536,False,True,True,True,True,True,True,,
docs/03-database/redis/transaction/Redis支持事务回滚吗？.md,True,Redis支持事务回滚吗？,True,1180,False,True,True,True,True,True,True,0,
docs/04-mq/ClickHouse/ClickHouse入门概要.md,True,ClickHouse入门概要,True,2698,False,True,True,True,True,True,True,0,
docs/04-mq/ClickHouse/README.md,False,ClickHouse,True,537,False,True,True,True,True,True,True,,
docs/04-mq/ElasticSearch/ElasticSearch入门概要.md,True,ElasticSearch入门概要,True,4162,False,True,True,True,True,True,True,0,
docs/04-mq/ElasticSearch/README.md,False,ElasticSearch,True,552,False,True,True,True,True,True,True,,
docs/04-mq/Kafka/Kafka会丢消息吗？.md,True,Kafka 会丢消息吗？,True,2465,False,True,True,True,True,True,True,0,
docs/04-mq/Kafka/Kafka入门概要.md,True,Kafka入门概要,True,10158,False,True,True,True,True,True,True,0,
docs/04-mq/Kafka/Kafka百万消息挤压如何处理？.md,True,Kafka 百万消息积压如何处理？,True,2447,False,True,True,True,True,True,True,0,
docs/04-mq/Kafka/Kafka的Exactly-Once语义怎么保证？.md,True,Kafka的Exactly-Once语义怎么保证？,True,3048,False,True,True,True,True,True,True,0,
docs/04-mq/Kafka/README.md,False,Kafka,True,676,False,True,True,True,True,True,True,,
docs/04-mq/Nginx/Nginx负载均衡算法是什么？.md,True,Nginx负载均衡算法是什么？,True,1003,False,True,True,True,True,True,True,0,
docs/04-mq/Nginx/README.md,False,Nginx,True,524,False,True,True,True,True,True,True,,
docs/04-mq/README.md,False,04-mq,True,479,False,True,True,True,True,True,True,,
docs/04-mq/Tomcat/README.md,False,Tomcat,True,574,False,True,True,True,True,True,True,,
docs/04-mq/Tomcat/Tomcat入门概要.md,True,Tomcat入门概要,True,7383,False,True,True,True,True,True,True,0,
docs/04-mq/Tomcat/Tomcat的类加载机制是怎么样的？.md,True,Tomcat的类加载机制是怎么样的？,True,1493,False,True,True,True,True,True,True,0,
docs/04-mq/Zookeeper/README.md,False,Zookeeper,True,532,False,True,True,True,True,True,True,,
docs/04-mq/Zookeeper/Zookeeper入门概要.md,True,Zookeeper入门概要,True,5596,False,True,True,True,True,True,True,0,
docs/04-mq/basics/README.md,False,basics,True,527,False,True,True,True,True,True,True,,
docs/04-mq/basics/消息队列如何防止消息重复消费？.md,True,消息队列如何防止消息重复消费？,True,2239,False,True,True,True,True,True,True,0,
docs/04-mq/rabbitmq/README.md,False,rabbitmq,True,527,False,True,True,True,True,True,True,,
docs/04-mq/rabbitmq/RabbitMQ入门概要.md,True,RabbitMQ入门概要,True,13024,False,True,True,True,True,True,True,0,
docs/04-mq/rocketmq/README.md,False,rocketmq,True,608,False,True,True,True,True,True,True,,
docs/04-mq/rocketmq/RocketMQ与Kafka有什么区别？.md,True,RocketMQ与Kafka有什么区别？,True,3557,False,True,True,True,True,True,True,0,
docs/04-mq/rocketmq/RocketMQ为什么性能不如Kafka？.md,True,RocketMQ为什么性能不如Kafka？,True,2119,False,True,True,True,True,True,True,0,
docs/05-distributed/README.md,False,分布式,True,525,False,False,True,True,False,True,True,,
docs/05-distributed/SOLID软件开发原则是什么？.md,True,SOLID 软件开发原则是什么？,True,1132,False,True,True,True,True,True,True,0,
docs/05-distributed/distributed-lock.md,True,分布式锁详解,True,6983,False,True,True,True,True,True,True,0,
docs/05-distributed/事务补偿机制是什么？.md,True,事务补偿机制是什么？,True,1136,False,True,True,True,True,True,True,0,
docs/05-distributed/常见的分布式协议有哪些？.md,True,常见的分布式协议有哪些？,True,1164,False,True,True,True,True,True,True,0,
docs/05-distributed/服务熔断是什么？.md,True,服务熔断是什么？,True,986,False,True,True,True,True,True,True,0,
docs/06-microservice/README.md,False,微服务,True,864,False,True,True,True,True,True,True,,
docs/07-architecture/README.md,False,架构设计,True,475,False,False,True,True,False,True,True,,
docs/07-architecture/design-patterns/README.md,False,设计模式补充,True,360,False,False,True,True,False,False,True,,
docs/07-architecture/design-patterns/factory.md,True,工厂模式,True,1313,False,True,True,True,True,True,True,0,
docs/07-architecture/design-patterns/singleton.md,True,单例模式,True,1000,False,True,True,True,True,True,True,0,
docs/07-architecture/patterns/README.md,False,设计模式,True,408,False,False,True,True,False,True,True,,
docs/07-architecture/patterns/proxy.md,True,代理模式,True,985,False,True,True,True,True,True,True,0,
docs/07-architecture/patterns/singleton.md,True,单例模式,True,959,False,True,True,True,True,True,True,0,
docs/07-architecture/patterns/strategy.md,True,策略模式,True,1351,False,True,True,True,True,True,True,0,
docs/07-architecture/patterns/template-method.md,True,模板方法模式,True,1236,False,True,True,True,True,True,True,0,
docs/07-architecture/system-design/CPU100%问题怎么排查？.md,True,CPU 100% 问题怎么排查？,True,806,False,True,True,True,True,True,True,0,
docs/07-architecture/system-design/README.md,False,系统设计,True,640,False,False,True,True,False,True,True,,
docs/07-architecture/system-design/seckill.md,True,秒杀系统设计,True,1119,False,True,True,True,True,True,True,0,
docs/07-architecture/system-design/如何保证接口幂等.md,True,如何保证接口幂等？,True,885,False,True,True,True,True,True,True,0,
docs/07-architecture/system-design/如何排查并解决Redis的CPU占用高问题？.md,True,如何排查并解决 Redis 的 CPU 占用高问题？,True,804,False,True,True,True,True,True,True,0,
docs/07-architecture/system-design/如何设计秒杀场景处理高并发以及超卖现象？.md,True,如何设计秒杀场景处理高并发以及超卖现象？,True,840,False,True,True,True,True,True,True,0,
docs/07-architecture/system-design/如果让你优化一个项目，你会怎么做？.md,True,如果让你优化一个项目，你会怎么做？,True,983,False,True,True,True,True,True,True,0,
docs/07-architecture/system-design/导致CPU飙升到100%有什么原因？.md,True,导致 CPU 飙升到 100% 有什么原因？,True,1020,False,True,True,True,True,True,True,0,
docs/08-network/README.md,False,08-network,True,481,False,True,True,True,True,True,True,,
docs/08-network/application-layer/Cookie和Session区别是什么？.md,True,Cookie和Session区别是什么？,True,1436,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/DNS域名解析的工作流程是怎么样的？.md,True,DNS域名解析的工作流程是怎么样的？,True,1371,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/DNS底层使用TCP还是UDP？.md,True,DNS底层使用TCP还是UDP？,True,892,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/DNS是什么？.md,True,DNS是什么？,True,966,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/GET和POST的区别是什么？.md,True,GET和POST的区别是什么？,True,1081,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP-2是什么？.md,True,HTTP/2是什么？,True,2449,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP-2的HPACK对头阻塞问题是什么？.md,True,HTTP/2的HPACK对头阻塞问题是什么？,True,1191,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP-3是什么？.md,True,HTTP/3是什么？,True,2103,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP1.0与HTTP2.0区别是什么？.md,True,HTTP1.0与HTTP2.0区别是什么？,True,1027,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP1.1如何对请求拆包？.md,True,HTTP1.1如何对请求拆包？,True,1232,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP1.1队头阻塞是什么？.md,True,HTTP1.1队头阻塞是什么？,True,1194,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTPS如何优化？.md,True,HTTPS如何优化？,True,2204,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTPS如何防范中间人攻击？.md,True,HTTPS如何防范中间人攻击？,True,887,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTPS握手过程是怎么样的？.md,True,HTTPS握手过程是怎么样的？,True,1702,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP、SOCKET和GET的区别是什么？.md,True,HTTP、SOCKET和GET的区别是什么？,True,903,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP为什么不安全？.md,True,HTTP为什么不安全？,True,1406,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP协议常见的请求头有哪些？.md,True,HTTP协议常见的请求头有哪些？,True,1093,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP协议支持的请求方法有哪些？.md,True,HTTP协议支持的请求方法有哪些？,True,1013,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP各个版本是如何管理多个TCP连接的？.md,True,HTTP各个版本是如何管理多个TCP连接的？,True,1876,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP和HTTPS区别是什么？.md,True,HTTP和HTTPS区别是什么？,True,1003,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP常见的状态码有哪些？.md,True,HTTP常见的状态码有哪些？,True,1400,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP的报文结构是怎么样的？.md,True,HTTP的报文结构是怎么样的？,True,981,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP的无状态怎么理解？.md,True,HTTP的无状态怎么理解？,True,912,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP的长连接怎么理解？.md,True,HTTP的长连接怎么理解？,True,994,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/HTTP进行TCP连接之后，什么情况下会中断？.md,True,HTTP进行TCP连接之后，什么情况下会中断？,True,859,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/JWT令牌是什么？.md,True,JWT令牌是什么？,True,1823,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/README.md,False,application-layer,True,2803,False,True,True,True,True,True,True,,
docs/08-network/application-layer/SSL与TSL有什么联系？.md,True,SSL与TSL有什么联系？,True,949,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/localStorage和Cookie区别是什么？.md,True,localStorage和Cookie区别是什么？,True,1225,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/token、session、cookie区别是什么？.md,True,token、session、cookie区别是什么？,True,885,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/如果客户端禁用了cookie，session还能用吗？.md,True,如果客户端禁用了cookie，session还能用吗？,True,919,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/应用层常用协议有哪些？.md,True,应用层常用协议有哪些？,True,960,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/既然有HTTP为什么还要有RPC？.md,True,既然有HTTP为什么还要有RPC？,True,1934,False,True,True,True,True,True,True,0,
docs/08-network/application-layer/既然有HTTP为什么还需要WebSocket？.md,True,既然有HTTP为什么还需要WebSocket？,True,1818,False,True,True,True,True,True,True,0,
docs/08-network/network-layer/ARP协议作用是什么？.md,True,ARP协议作用是什么？,True,1189,False,True,True,True,True,True,True,0,
docs/08-network/network-layer/CIDR无分类地址是什么？.md,True,CIDR无分类地址是什么？,True,941,False,True,True,True,True,True,True,0,
docs/08-network/network-layer/DHCP协议作用是什么？.md,True,DHCP协议作用是什么？,True,1515,False,True,True,True,True,True,True,0,
